Title,Carpet Area,Status,Floor,Price,Bathrooms,Transaction,Furnishing
3 BHK Villa for Sale in Rajarhat Main Road Kolkata,N/A,Ready to Move,N/A,"₹
1.30 Cr",,Resale,Unfurnished
"2 BHK Apartment for Sale in New Town Nidhu Ban , New Town Kolkata",1350 sqft,Poss. by Nov '34,2 out of 4,"₹
43 Lac",,,
"2 BHK Apartment for Sale in Akashdeep, Nona Chandanpukur Kolkata",700 sqft,Ready to Move,6 out of 6,"₹
35 Lac",,Resale,Semi-Furnished
"3 BHK Apartment for Sale in Shapoorji Paloonji Sukhobristi, New Town Kolkata",N/A,Ready to Move,4 out of 14,"₹
55 Lac",,Resale,Unfurnished
"3 BHK Apartment for Sale in Realmark Seasonss, Joka Kolkata",704 sqft,Poss. by Dec '27,2 out of 12,"₹
55 Lac",,,
"1 BHK Apartment for Sale in Reputed Mahua Apartment, Rajarhat Kolkata",460 sqft,Ready to Move,3 out of 3,"₹
22 Lac",,Resale,Semi-Furnished
"2 BHK Apartment for Sale in Pushpakalay, Barasat Kolkata",550 sqft,Ready to Move,Ground out of 4,"₹
16.6 Lac",,New Property,Unfurnished
3 BHK Builder Floor for Sale in Gariahat Kolkata,1800 sqft,Ready to Move,2 out of 2,"₹
1.50 Cr",,Resale,Unfurnished
"3 BHK Apartment for Sale in Tulis Enclave, Dum Dum Kolkata",N/A,Ready to Move,4 out of 5,"₹
60 Lac",,Resale,Furnished
"3 BHK Apartment for Sale in Akshara Niloy, Behala Kolkata",N/A,Ready to Move,1 out of 5,"₹
90 Lac",,Resale,Furnished
"2 BHK Apartment for Sale in Baruipur Sadar City, Baruipur Kolkata",750 sqft,Ready to Move,Ground out of 5,"₹
25 Lac",,,
"3 BHK Apartment for Sale in Godrej Seven, Joka Kolkata",N/A,Ready to Move,9 out of 14,"₹
76.3 Lac",,,
"2 BHK Apartment for Sale in Joyville Howrah, Howrah Kolkata",N/A,Ready to Move,7 out of 20,"₹
60 Lac",,,
2 BHK Apartment for Sale in Kalighat Kolkata,733 sqft,Poss. by Mar '26,1 out of 5,"₹
63 Lac",,,
"3 BHK Apartment for Sale in Eden City Maheshtala, Maheshtala Kolkata",1236 sqft,Ready to Move,12 out of 15,"₹
40 Lac",,,
"1 BHK Apartment for Sale in AMRITA Abasan I, Rajpur Sonarpur Kolkata",N/A,Ready to Move,3 out of 3,"₹
8 Lac",,Resale,Unfurnished
5 BHK House for Sale in Kodalia Hooghly Kolkata,N/A,Ready to Move,Ground out of 3,"₹
1 Cr",,Resale,Unfurnished
"2 BHK Apartment for Sale in Sova Apartment, New Alipore Kolkata",600 sqft,Ready to Move,3 out of 3,"₹
23 Lac",,Resale,Unfurnished
"2 BHK Apartment for Sale in Sun Dwarka, Sector 5 Salt Lake City Kolkata",852 sqft,Ready to Move,3 out of 4,"₹
98 Lac",,,
"3 BHK Apartment for Sale in Trump Tower, Science City Area Kolkata",1644 sqft,Ready to Move,19 out of 42,"₹
5 Cr",,,
7 BHK House for Sale in Alipore Kolkata,N/A,Ready to Move,2 out of 2,"₹
17 Cr",,,
3 BHK Apartment for Sale in Tollygunge Kolkata,N/A,Ready to Move,1 out of 5,"₹
60 Lac",,,
"4 BHK Apartment for Sale in Sunny Park, Broad Street Kolkata",2000 sqft,Ready to Move,4 out of 5,"₹
2.50 Cr",,,
2 BHK Apartment for Sale in Dum Dum Park Kolkata,N/A,Ready to Move,4 out of 5,"₹
32 Lac",,,
2 BHK Apartment for Sale in Dum Dum Road Kolkata,600 sqft,Ready to Move,4 out of 4,"₹
23 Lac",,,
"2 BHK Apartment for Sale in Panache, Sector 5 Salt Lake City Kolkata",N/A,Ready to Move,13 out of 22,"₹
1.15 Cr",,Resale,Unfurnished
"3 BHK Villa for Sale in Oas Sonar Gaon, Thakurpukur Kolkata",2640 sqft,Ready to Move,N/A,"₹
75 Lac",,Resale,
"4 BHK Apartment for Sale in Kendriya Vihar Phase 2, Belghoria Expressway Kolkata",1372 sqft,Ready to Move,6 out of 6,"₹
90 Lac",,,
2 BHK Apartment for Sale in Ranikuthi Kolkata,650 sqft,Ready to Move,Ground out of 4,"₹
34 Lac",,,
4 BHK House for Sale in Raipur Road Kolkata,990 sqft,Ready to Move,2 out of 2,"₹
80 Lac",,Resale,Semi-Furnished
2 BHK Apartment for Sale in Ripon Street Kolkata,880 sqft,Ready to Move,4 out of 5,"₹
1.20 Cr",,,
3 BHK Apartment for Sale in Kolkata,784 sqft,Ready to Move,2 out of 3,"₹
65 Lac",,Resale,Semi-Furnished
3 BHK Builder Floor for Sale in Ashwini Nagar Kolkata,900 sqft,Ready to Move,1 out of 2,"₹
75 Lac",,,
3 BHK House for Sale in Birati Kolkata,2000 sqft,Ready to Move,1 out of 2,"₹
1.80 Cr",,,
2 BHK Apartment for Sale in Garfa Main Road Kolkata,695 sqft,Ready to Move,1 out of 3,"₹
35 Lac",2,Resale,Unfurnished
"2 BHK Apartment for Sale in Ambika Residency, Dum Dum Road Kolkata",820 sqft,Ready to Move,1 out of 4,"₹
55 Lac",,,
3 BHK Apartment for Sale in Baguiati Kolkata,800 sqft,Ready to Move,4 out of 5,"₹
59 Lac",,,
"3 BHK Apartment for Sale in Amar Apartment, Nayabad Kolkata",952 sqft,Ready to Move,2 out of 3,"₹
55 Lac",,,
2 BHK Apartment for Sale in Dum Dum Cantonment Kolkata,612 sqft,Ready to Move,3 out of 8,"₹
25 Lac",,Resale,Unfurnished
5 BHK House for Sale in Naihati Kolkata,2000 sqft,Ready to Move,1 out of 2,"₹
60 Lac",,,
2 BHK Apartment for Sale in Garia Kolkata,711 sqft,Ready to Move,5 out of 7,"₹
42 Lac",,,
"2 BHK Apartment for Sale in Orbit City, Jadavpur Kolkata",733 sqft,Ready to Move,7 out of 7,"₹
75 Lac",,,
1 BHK Apartment for Sale in Baranagar Kolkata,380 sqft,Ready to Move,3 out of 4,"₹
20 Lac",1,Resale,Semi-Furnished
"3 BHK Apartment for Sale in Orchid Lavanya, Rajarhat Kolkata",920 sqft,Ready to Move,3 out of 5,"₹
54 Lac",,,
"2 BHK Apartment for Sale in Garia Place, Garia Kolkata",600 sqft,Ready to Move,3 out of 3,"₹
40 Lac",,,
3 BHK House for Sale in Tegharia Baguiati Kolkata,1372 sqft,Ready to Move,4 out of 4,"₹
80 Lac",,,
3 BHK Apartment for Sale in Santoshpur Avenue Kolkata,960 sqft,Ready to Move,Ground out of 3,"₹
82 Lac",,,
"2 BHK Apartment for Sale in Regent City, Rajarhat Kolkata",N/A,Ready to Move,1 out of 4,"₹
52 Lac",,,
"2 BHK Apartment for Sale in Sapnil Residency, Neogipara Kolkata",926 sqft,Ready to Move,4 out of 4,"₹
73 Lac",,,
3 BHK House for Sale in East Belgharia Kolkata,N/A,Ready to Move,1 out of 1,"₹
1.90 Cr",,,
"3 BHK Apartment for Sale in Manmohini Apartment, Eastern Metropolitan Bypass Kolkata",N/A,Ready to Move,3 out of 5,"₹
65 Lac",,,
"2 BHK Apartment for Sale in Eden City Maheshtala, Maheshtala Kolkata",526 sqft,Ready to Move,6 out of 15,"₹
42 Lac",,Resale,Semi-Furnished
"2 BHK Apartment for Sale in Raghunathpur, Baguiati Kolkata",731 sqft,Ready to Move,1 out of 4,"₹
45 Lac",,Resale,Semi-Furnished
"3 BHK Apartment for Sale in Skand , Lake Market, Kalighat Kolkata",1500 sqft,Ready to Move,4 out of 6,"₹
3.10 Cr",,,
"3 BHK Apartment for Sale in SU Casa Wood, Narendrapur Rajpur Sonarpur Kolkata",1000 sqft,Ready to Move,1 out of 4,"₹
52 Lac",,,
1 BHK Apartment for Sale in Kalikapur South 24 Parganas Kolkata,1725 sqft,Ready to Move,1 out of 3,"₹
1.90 Cr",,,
"3 BHK Villa for Sale in Merlin Greens, Amtala, Diamond Harbour Road Kolkata",1850 sqft,Ready to Move,N/A,"₹
1.50 Cr",,Resale,Furnished
2 BHK Apartment for Sale in Manicktala Kolkata,950 sqft,Ready to Move,4 out of 5,"₹
55 Lac",,,
"2 BHK Apartment for Sale in Hiland Greens, Maheshtala Kolkata",N/A,Ready to Move,7 out of 14,"₹
55 Lac",,,
"7 BHK Villa for Sale in Chandannagar, Hooghly-Chinsurah Kolkata",1930 sqft,Ready to Move,N/A,"₹
2.75 Cr",,Resale,Furnished
6 BHK House for Sale in Baranagar Kolkata,3000 sqft,Ready to Move,N/A,"₹
3 Cr",4,Resale,Unfurnished
"2 BHK Apartment for Sale in Silpara, Purba Barisha Kolkata",570 sqft,Ready to Move,3 out of 5,"₹
21 Lac",,Resale,Semi-Furnished
"3 BHK Builder Floor for Sale in Mayfair Residency, Madurdaha, Hussainpur Kolkata",1400 sqft,Ready to Move,3 out of 3,"₹
80 Lac",,,
2 BHK Apartment for Sale in Chetla Kolkata,N/A,Ready to Move,1 out of 4,"₹
65 Lac",,,
2 BHK Apartment for Sale in Salkia Kolkata,N/A,Ready to Move,3 out of 6,"₹
35 Lac",1,Resale,Furnished
2 BHK Apartment for Sale in Nayabad Kolkata,663 sqft,Ready to Move,1 out of 3,"₹
35 Lac",,,
"2 BHK Apartment for Sale in Eastern Height, Jessore Road Kolkata",850 sqft,Ready to Move,4 out of 6,"₹
50 Lac",,,
7 BHK House for Sale in Sinthee Kolkata,1488 sqft,Ready to Move,1 out of 2,"₹
2.80 Cr",,,
"3 BHK Apartment for Sale in Paras Nivas, Alipore Kolkata",1450 sqft,Ready to Move,3 out of 8,"₹
3.25 Cr",,,
> 10 BHK House for Sale in Beck Bagan Kolkata,N/A,Ready to Move,3 out of 3,"₹
3.50 Cr",,,
3 BHK Apartment for Sale in Lake Gardens Kolkata,950 sqft,Ready to Move,2 out of 2,"₹
72 Lac",,,
"4 BHK Apartment for Sale in The Soul, Action Area 3 Kolkata",N/A,Ready to Move,13 out of 16,"₹
2 Cr",,Resale,Unfurnished
"3 BHK Apartment for Sale in Ganga Greens, Uttarpara Chinsurah Kolkata",N/A,Ready to Move,9 out of 9,"₹
94.5 Lac",,Resale,Furnished
3 BHK Apartment for Sale in Eastern Metropolitan Bypass Kolkata,N/A,N/A,1 out of 4,"₹
45 Lac",,Resale,
